week,DOY,weekday,hour,duration,start_id,start_lat,start_lon,end_id,end_lat,end_lon,UTC_DOY,UTC_hour
22,152,Tue,8,1225,1727,55.93650603148236,-3.1801663476151134,1728,55.957915406923476,-3.1183320420902874,152,8
22,152,Tue,8,1066,1025,55.93970989541296,-3.2205889336679547,253,55.92320215516664,-3.1716462453634904,152,8
22,152,Tue,8,444,1051,55.93836921723555,-3.1980326885466184,1019,55.947097278583385,-3.1972457326126005,152,8
22,152,Tue,8,638,1025,55.93970989541296,-3.2205889336679547,1019,55.947097278583385,-3.1972457326126005,152,8
22,152,Tue,8,664,349,55.95508276879095,-3.2236342639564555,289,55.951500737349754,-3.2031839065252825,152,8
22,152,Tue,8,7504,2268,55.95653524179326,-3.1862476120746805,1770,55.945045875212095,-3.250881447188249,152,8
22,152,Tue,8,1125,1051,55.93836921723555,-3.1980326885466184,1721,55.944248052468346,-3.2031045991104747,152,8
22,152,Tue,8,1188,183,55.951980756193535,-3.1918903325579038,1739,55.92135417116336,-3.1369712992544976,152,8
22,152,Tue,8,840,253,55.92320215516664,-3.1716462453634904,1096,55.9438359841253,-3.1849514084976818,152,8
22,152,Tue,9,1740,183,55.951980756193535,-3.1918903325579038,259,55.95490573198223,-3.192443756949956,152,9
22,152,Tue,9,1766,1728,55.957915406923476,-3.1183320420902874,265,55.939809466328285,-3.182738850746432,152,9
22,152,Tue,9,816,1729,55.9640310527501,-3.1851753729504253,1756,55.96283984266853,-3.234135938375289,152,9
22,152,Tue,9,4209,289,55.951500737349754,-3.2031839065252825,289,55.951500737349754,-3.2031839065252825,152,9
22,152,Tue,9,4193,289,55.951500737349754,-3.2031839065252825,289,55.951500737349754,-3.2031839065252825,152,9
22,152,Tue,9,3939,289,55.951500737349754,-3.2031839065252825,289,55.951500737349754,-3.2031839065252825,152,9
22,152,Tue,9,2322,265,55.939809466328285,-3.182738850746432,1024,55.940237631689435,-3.194640214184801,152,9
22,152,Tue,9,1383,247,55.95233546161639,-3.2071011721072864,264,55.94008064125911,-3.171746866852459,152,9
22,152,Tue,9,1394,1091,55.94955950619123,-3.180413257527789,1737,55.964117879889585,-3.2020947474163677,152,9
22,152,Tue,9,4095,1727,55.93650603148236,-3.1801663476151134,1727,55.93650603148236,-3.1801663476151134,152,9
22,152,Tue,9,611,189,55.95010933017899,-3.190257770093808,262,55.96280408759764,-3.196283585062929,152,9
22,152,Tue,9,2497,1025,55.93970989541296,-3.2205889336679547,1728,55.957915406923476,-3.1183320420902874,152,9
22,152,Tue,9,3378,1038,55.97132539148155,-3.207963567424258,1722,55.980030767403164,-3.300641788832536,152,9
22,152,Tue,10,3234,1038,55.97132539148155,-3.207963567424258,1722,55.980030767403164,-3.300641788832536,152,10
22,152,Tue,10,2272,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,10
22,152,Tue,10,1272,1721,55.944248052468346,-3.2031045991104747,250,55.977617152546344,-3.1741263194576277,152,10
22,152,Tue,10,6610,1720,55.9607624081837,-3.201278014771333,247,55.95233546161639,-3.2071011721072864,152,10
22,152,Tue,10,3560,1050,55.94607055533778,-3.2103963310007657,250,55.977617152546344,-3.1741263194576277,152,10
22,152,Tue,10,6365,1720,55.9607624081837,-3.201278014771333,247,55.95233546161639,-3.2071011721072864,152,10
22,152,Tue,10,624,262,55.96280408759764,-3.196283585062929,1038,55.97132539148155,-3.207963567424258,152,10
22,152,Tue,10,18993,250,55.977617152546344,-3.1741263194576277,250,55.977617152546344,-3.1741263194576277,152,10
22,152,Tue,10,18943,250,55.977617152546344,-3.1741263194576277,250,55.977617152546344,-3.1741263194576277,152,10
22,152,Tue,10,18764,250,55.977617152546344,-3.1741263194576277,250,55.977617152546344,-3.1741263194576277,152,10
22,152,Tue,10,795,1727,55.93650603148236,-3.1801663476151134,1091,55.94955950619123,-3.180413257527789,152,10
22,152,Tue,10,1169,247,55.95233546161639,-3.2071011721072864,1737,55.964117879889585,-3.2020947474163677,152,10
22,152,Tue,10,1135,247,55.95233546161639,-3.2071011721072864,1737,55.964117879889585,-3.2020947474163677,152,10
22,152,Tue,10,1102,247,55.95233546161639,-3.2071011721072864,1737,55.964117879889585,-3.2020947474163677,152,10
22,152,Tue,10,3303,1019,55.947097278583385,-3.1972457326126005,1050,55.94607055533778,-3.2103963310007657,152,10
22,152,Tue,10,2895,1725,55.94211534619251,-3.2692867654484417,1729,55.9640310527501,-3.1851753729504253,152,10
22,152,Tue,10,447,1745,55.96037972054591,-3.1954703369027584,1763,55.95941012836135,-3.2156613606136943,152,10
22,152,Tue,10,1605,1039,55.947409199207115,-3.2057654971365537,1728,55.957915406923476,-3.1183320420902874,152,10
22,152,Tue,10,637,259,55.95490573198223,-3.192443756949956,171,55.94308406301113,-3.1883110727223993,152,10
22,152,Tue,10,1100,1744,55.927985349796536,-3.209749771944871,1042,55.92446420087144,-3.1787315124754514,152,10
22,152,Tue,10,1005,1729,55.9640310527501,-3.1851753729504253,1824,55.96901164826488,-3.16739470303429,152,10
22,152,Tue,10,632,1809,55.92781815597736,-3.2133077222032247,296,55.94676648672239,-3.2020378290551434,152,10
22,152,Tue,10,708,289,55.951500737349754,-3.2031839065252825,349,55.95508276879095,-3.2236342639564555,152,10
22,152,Tue,10,2294,1096,55.9438359841253,-3.1849514084976818,264,55.94008064125911,-3.171746866852459,152,10
22,152,Tue,10,3828,247,55.95233546161639,-3.2071011721072864,259,55.95490573198223,-3.192443756949956,152,10
22,152,Tue,10,990,1039,55.947409199207115,-3.2057654971365537,262,55.96280408759764,-3.196283585062929,152,10
22,152,Tue,10,957,1039,55.947409199207115,-3.2057654971365537,262,55.96280408759764,-3.196283585062929,152,10
22,152,Tue,10,883,1039,55.947409199207115,-3.2057654971365537,262,55.96280408759764,-3.196283585062929,152,10
22,152,Tue,10,1929,1727,55.93650603148236,-3.1801663476151134,1728,55.957915406923476,-3.1183320420902874,152,10
22,152,Tue,10,767,171,55.94308406301113,-3.1883110727223993,171,55.94308406301113,-3.1883110727223993,152,10
22,152,Tue,11,1391,1091,55.94955950619123,-3.180413257527789,264,55.94008064125911,-3.171746866852459,152,11
22,152,Tue,11,1675,2268,55.95653524179326,-3.1862476120746805,250,55.977617152546344,-3.1741263194576277,152,11
22,152,Tue,11,1696,2268,55.95653524179326,-3.1862476120746805,2268,55.95653524179326,-3.1862476120746805,152,11
22,152,Tue,11,1263,1039,55.947409199207115,-3.2057654971365537,225,55.95173449698344,-3.1841785354060903,152,11
22,152,Tue,11,3737,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,3478,1823,55.94007146917616,-3.215335840688084,249,55.94335692764551,-3.2092475016246453,152,11
22,152,Tue,11,3677,1038,55.97132539148155,-3.207963567424258,1038,55.97132539148155,-3.207963567424258,152,11
22,152,Tue,11,3471,1823,55.94007146917616,-3.215335840688084,249,55.94335692764551,-3.2092475016246453,152,11
22,152,Tue,11,5433,1748,55.933416359161036,-3.21239711224257,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,1552,1813,55.94406627599551,-3.0985614794416128,1824,55.96901164826488,-3.16739470303429,152,11
22,152,Tue,11,3406,1823,55.94007146917616,-3.215335840688084,249,55.94335692764551,-3.2092475016246453,152,11
22,152,Tue,11,5197,1748,55.933416359161036,-3.21239711224257,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,2695,1092,55.94179129688128,-3.2224153095964994,1092,55.94179129688128,-3.2224153095964994,152,11
22,152,Tue,11,538,1017,55.94478427951007,-3.186906245433761,1767,55.937123239991095,-3.206431879393449,152,11
22,152,Tue,11,1659,1737,55.964117879889585,-3.2020947474163677,1818,55.951089465236365,-3.17572460948655,152,11
22,152,Tue,11,1988,183,55.951980756193535,-3.1918903325579038,1757,55.92758664038103,-3.2336710530441906,152,11
22,152,Tue,11,2602,1727,55.93650603148236,-3.1801663476151134,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,1430,183,55.951980756193535,-3.1918903325579038,1757,55.92758664038103,-3.2336710530441906,152,11
22,152,Tue,11,2540,1727,55.93650603148236,-3.1801663476151134,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,1985,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,152,11
22,152,Tue,11,1980,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,152,11
22,152,Tue,11,402,1824,55.96901164826488,-3.16739470303429,1824,55.96901164826488,-3.16739470303429,152,11
22,152,Tue,11,541,1729,55.9640310527501,-3.1851753729504253,1737,55.964117879889585,-3.2020947474163677,152,11
22,152,Tue,11,1526,264,55.94008064125911,-3.171746866852459,248,55.94583371599285,-3.189053072075467,152,11
22,152,Tue,11,1467,264,55.94008064125911,-3.171746866852459,248,55.94583371599285,-3.189053072075467,152,11
22,152,Tue,11,1775,250,55.977617152546344,-3.1741263194576277,1722,55.980030767403164,-3.300641788832536,152,11
22,152,Tue,11,2415,264,55.94008064125911,-3.171746866852459,1091,55.94955950619123,-3.180413257527789,152,11
22,152,Tue,11,1086,1824,55.96901164826488,-3.16739470303429,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,19195,289,55.951500737349754,-3.2031839065252825,1738,55.94564841884953,-3.2318471509140636,152,11
22,152,Tue,11,1041,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,3585,259,55.95490573198223,-3.192443756949956,247,55.95233546161639,-3.2071011721072864,152,11
22,152,Tue,11,1771,264,55.94008064125911,-3.171746866852459,247,55.95233546161639,-3.2071011721072864,152,11
22,152,Tue,11,3785,1019,55.947097278583385,-3.1972457326126005,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,1741,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,1828,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,1989,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,1907,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,2014,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,2031,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,11,1887,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,11
22,152,Tue,12,775,248,55.94583371599285,-3.189053072075467,1744,55.927985349796536,-3.209749771944871,152,12
22,152,Tue,12,1286,1767,55.937123239991095,-3.206431879393449,1818,55.951089465236365,-3.17572460948655,152,12
22,152,Tue,12,6277,1744,55.927985349796536,-3.209749771944871,1051,55.93836921723555,-3.1980326885466184,152,12
22,152,Tue,12,712,264,55.94008064125911,-3.171746866852459,1091,55.94955950619123,-3.180413257527789,152,12
22,152,Tue,12,1908,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,12
22,152,Tue,12,1965,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,12
22,152,Tue,12,1385,1730,55.95995414501485,-3.1871977585476543,1730,55.95995414501485,-3.1871977585476543,152,12
22,152,Tue,12,2197,1024,55.940237631689435,-3.194640214184801,1728,55.957915406923476,-3.1183320420902874,152,12
22,152,Tue,12,312,225,55.95173449698344,-3.1841785354060903,1028,55.949797565633276,-3.1877950320129003,152,12
22,152,Tue,12,510,296,55.94676648672239,-3.2020378290551434,1091,55.94955950619123,-3.180413257527789,152,12
22,152,Tue,12,3466,264,55.94008064125911,-3.171746866852459,264,55.94008064125911,-3.171746866852459,152,12
22,152,Tue,12,518,1092,55.94179129688128,-3.2224153095964994,289,55.951500737349754,-3.2031839065252825,152,12
22,152,Tue,12,1352,1824,55.96901164826488,-3.16739470303429,1728,55.957915406923476,-3.1183320420902874,152,12
22,152,Tue,12,1119,253,55.92320215516664,-3.1716462453634904,259,55.95490573198223,-3.192443756949956,152,12
22,152,Tue,12,1338,1824,55.96901164826488,-3.16739470303429,1728,55.957915406923476,-3.1183320420902874,152,12
22,152,Tue,12,251,1024,55.940237631689435,-3.194640214184801,171,55.94308406301113,-3.1883110727223993,152,12
22,152,Tue,12,361,1824,55.96901164826488,-3.16739470303429,1824,55.96901164826488,-3.16739470303429,152,12
22,152,Tue,12,860,1092,55.94179129688128,-3.2224153095964994,1039,55.947409199207115,-3.2057654971365537,152,12
22,152,Tue,12,897,1824,55.96901164826488,-3.16739470303429,2259,55.96791807044289,-3.1735862970647304,152,12
22,152,Tue,12,1884,262,55.96280408759764,-3.196283585062929,1721,55.944248052468346,-3.2031045991104747,152,12
22,152,Tue,12,2192,262,55.96280408759764,-3.196283585062929,1721,55.944248052468346,-3.2031045991104747,152,12
22,152,Tue,12,2914,1024,55.940237631689435,-3.194640214184801,1728,55.957915406923476,-3.1183320420902874,152,12
22,152,Tue,12,483,1757,55.92758664038103,-3.2336710530441906,1025,55.93970989541296,-3.2205889336679547,152,12
22,152,Tue,12,1186,1028,55.949797565633276,-3.1877950320129003,265,55.939809466328285,-3.182738850746432,152,12
22,152,Tue,12,924,358,55.96517649040763,-3.1761801702076298,250,55.977617152546344,-3.1741263194576277,152,12
22,152,Tue,12,2092,247,55.95233546161639,-3.2071011721072864,1102,55.94556945067266,-3.21818468327956,152,12
22,152,Tue,12,1169,249,55.94335692764551,-3.2092475016246453,1757,55.92758664038103,-3.2336710530441906,152,12
22,152,Tue,12,11289,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,152,12
22,152,Tue,12,11268,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,152,12
22,152,Tue,13,5115,249,55.94335692764551,-3.2092475016246453,249,55.94335692764551,-3.2092475016246453,152,13
22,152,Tue,13,1338,1824,55.96901164826488,-3.16739470303429,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,904,1025,55.93970989541296,-3.2205889336679547,1097,55.93796327344498,-3.185021145932069,152,13
22,152,Tue,13,2485,1728,55.957915406923476,-3.1183320420902874,1814,55.95524788917224,-3.1722162800950704,152,13
22,152,Tue,13,612,1737,55.964117879889585,-3.2020947474163677,1729,55.9640310527501,-3.1851753729504253,152,13
22,152,Tue,13,1425,1725,55.94211534619251,-3.2692867654484417,1754,55.94191081116495,-3.2378003138226177,152,13
22,152,Tue,13,4378,1744,55.927985349796536,-3.209749771944871,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,4328,1744,55.927985349796536,-3.209749771944871,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,1632,265,55.939809466328285,-3.182738850746432,1096,55.9438359841253,-3.1849514084976818,152,13
22,152,Tue,13,3188,1730,55.95995414501485,-3.1871977585476543,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,9817,1767,55.937123239991095,-3.206431879393449,1039,55.947409199207115,-3.2057654971365537,152,13
22,152,Tue,13,3563,1730,55.95995414501485,-3.1871977585476543,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,1347,1091,55.94955950619123,-3.180413257527789,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,2345,171,55.94308406301113,-3.1883110727223993,1052,55.94664279961712,-3.1854745859388913,152,13
22,152,Tue,13,1538,289,55.951500737349754,-3.2031839065252825,2268,55.95653524179326,-3.1862476120746805,152,13
22,152,Tue,13,924,1091,55.94955950619123,-3.180413257527789,260,55.944771652335476,-3.1972658564195626,152,13
22,152,Tue,13,473,1096,55.9438359841253,-3.1849514084976818,1091,55.94955950619123,-3.180413257527789,152,13
22,152,Tue,13,945,1728,55.957915406923476,-3.1183320420902874,1824,55.96901164826488,-3.16739470303429,152,13
22,152,Tue,13,362,1096,55.9438359841253,-3.1849514084976818,1091,55.94955950619123,-3.180413257527789,152,13
22,152,Tue,13,9477,1728,55.957915406923476,-3.1183320420902874,1824,55.96901164826488,-3.16739470303429,152,13
22,152,Tue,13,469,1039,55.947409199207115,-3.2057654971365537,1025,55.93970989541296,-3.2205889336679547,152,13
22,152,Tue,13,2110,358,55.96517649040763,-3.1761801702076298,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,937,250,55.977617152546344,-3.1741263194576277,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,349,1729,55.9640310527501,-3.1851753729504253,2268,55.95653524179326,-3.1862476120746805,152,13
22,152,Tue,13,2718,1728,55.957915406923476,-3.1183320420902874,258,55.95856558589723,-3.2080701822277433,152,13
22,152,Tue,13,2701,1728,55.957915406923476,-3.1183320420902874,258,55.95856558589723,-3.2080701822277433,152,13
22,152,Tue,13,430,1096,55.9438359841253,-3.1849514084976818,1028,55.949797565633276,-3.1877950320129003,152,13
22,152,Tue,13,3765,248,55.94583371599285,-3.189053072075467,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,3708,248,55.94583371599285,-3.189053072075467,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,3002,1028,55.949797565633276,-3.1877950320129003,1028,55.949797565633276,-3.1877950320129003,152,13
22,152,Tue,13,803,1102,55.94556945067266,-3.21818468327956,1024,55.940237631689435,-3.194640214184801,152,13
22,152,Tue,13,2537,248,55.94583371599285,-3.189053072075467,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,685,1096,55.9438359841253,-3.1849514084976818,253,55.92320215516664,-3.1716462453634904,152,13
22,152,Tue,13,2512,248,55.94583371599285,-3.189053072075467,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,2162,260,55.944771652335476,-3.1972658564195626,260,55.944771652335476,-3.1972658564195626,152,13
22,152,Tue,13,3959,1767,55.937123239991095,-3.206431879393449,1728,55.957915406923476,-3.1183320420902874,152,13
22,152,Tue,13,312,1051,55.93836921723555,-3.1980326885466184,1051,55.93836921723555,-3.1980326885466184,152,13
22,152,Tue,13,1531,248,55.94583371599285,-3.189053072075467,358,55.96517649040763,-3.1761801702076298,152,13
22,152,Tue,14,1704,1728,55.957915406923476,-3.1183320420902874,358,55.96517649040763,-3.1761801702076298,152,14
22,152,Tue,14,1714,1728,55.957915406923476,-3.1183320420902874,358,55.96517649040763,-3.1761801702076298,152,14
22,152,Tue,14,2521,2259,55.96791807044289,-3.1735862970647304,1728,55.957915406923476,-3.1183320420902874,152,14
22,152,Tue,14,1041,1824,55.96901164826488,-3.16739470303429,1728,55.957915406923476,-3.1183320420902874,152,14
22,152,Tue,14,478,1727,55.93650603148236,-3.1801663476151134,1721,55.944248052468346,-3.2031045991104747,152,14
22,152,Tue,14,6210,1025,55.93970989541296,-3.2205889336679547,1728,55.957915406923476,-3.1183320420902874,152,14
22,152,Tue,14,3373,1728,55.957915406923476,-3.1183320420902874,1824,55.96901164826488,-3.16739470303429,152,14
22,152,Tue,14,4092,1052,55.94664279961712,-3.1854745859388913,1090,55.95787194536338,-3.1758883709196652,152,14
22,152,Tue,14,492,1024,55.940237631689435,-3.194640214184801,246,55.939000247888764,-3.173923554315593,152,14
22,152,Tue,14,798,1051,55.93836921723555,-3.1980326885466184,1818,55.951089465236365,-3.17572460948655,152,14
22,152,Tue,14,5526,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,14
22,152,Tue,14,1086,1818,55.951089465236365,-3.17572460948655,1728,55.957915406923476,-3.1183320420902874,152,14
22,152,Tue,14,5437,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,152,14
22,152,Tue,14,322,1721,55.944248052468346,-3.2031045991104747,1024,55.940237631689435,-3.194640214184801,152,14
22,152,Tue,14,2551,1728,55.957915406923476,-3.1183320420902874,250,55.977617152546344,-3.1741263194576277,152,14
22,152,Tue,14,2529,1728,55.957915406923476,-3.1183320420902874,250,55.977617152546344,-3.1741263194576277,152,14
22,152,Tue,14,484,1052,55.94664279961712,-3.1854745859388913,259,55.95490573198223,-3.192443756949956,152,14
22,152,Tue,14,1953,1728,55.957915406923476,-3.1183320420902874,1039,55.947409199207115,-3.2057654971365537,152,14
22,152,Tue,14,1847,358,55.96517649040763,-3.1761801702076298,1728,55.957915406923476,-3.1183320420902874,152,14
22,152,Tue,14,889,262,55.96280408759764,-3.196283585062929,250,55.977617152546344,-3.1741263194576277,152,14
22,152,Tue,14,900,1798,55.94760044619224,-3.1889197367352153,259,55.95490573198223,-3.192443756949956,152,14
22,152,Tue,14,817,1798,55.94760044619224,-3.1889197367352153,259,55.95490573198223,-3.192443756949956,152,14
22,152,Tue,14,2661,1728,55.957915406923476,-3.1183320420902874,183,55.951980756193535,-3.1918903325579038,152,14
22,152,Tue,14,461,1028,55.949797565633276,-3.1877950320129003,1028,55.949797565633276,-3.1877950320129003,152,14
22,152,Tue,14,2202,1737,55.964117879889585,-3.2020947474163677,259,55.95490573198223,-3.192443756949956,152,14
22,152,Tue,14,428,1028,55.949797565633276,-3.1877950320129003,1028,55.949797565633276,-3.1877950320129003,152,14
22,152,Tue,14,436,1024,55.940237631689435,-3.194640214184801,183,55.951980756193535,-3.1918903325579038,152,14
22,152,Tue,14,2213,1767,55.937123239991095,-3.206431879393449,1728,55.957915406923476,-3.1183320420902874,152,14
22,152,Tue,14,1217,1728,55.957915406923476,-3.1183320420902874,1824,55.96901164826488,-3.16739470303429,152,14
22,152,Tue,14,729,1025,55.93970989541296,-3.2205889336679547,171,55.94308406301113,-3.1883110727223993,152,14
22,152,Tue,15,232,1767,55.937123239991095,-3.206431879393449,1024,55.940237631689435,-3.194640214184801,152,15
22,152,Tue,15,1542,358,55.96517649040763,-3.1761801702076298,1738,55.94564841884953,-3.2318471509140636,152,15
22,152,Tue,15,1507,250,55.977617152546344,-3.1741263194576277,1051,55.93836921723555,-3.1980326885466184,152,15
22,152,Tue,15,328,1039,55.947409199207115,-3.2057654971365537,1024,55.940237631689435,-3.194640214184801,152,15
22,152,Tue,15,1263,1091,55.94955950619123,-3.180413257527789,1814,55.95524788917224,-3.1722162800950704,152,15
